stco_code,stco_name,pop_total,pop_white,pop_black,pop_latino,pop_asian,pct_white,pct_black,pct_latino,pct_asian,pct_edu_hsplus_white,pct_edu_hsplus_black,pct_edu_hsplus_asian,pct_edu_hsplus_latino,pct_edu_baplus_white,pct_edu_baplus_black,pct_edu_baplus_asian,pct_edu_baplus_latino,movein_edu_baplus,movein_total,pct_newcomer,newcomer_pct_edu_baplus,pct_nocar,med_hh_inc_total,med_hh_inc_white,med_hh_inc_black,med_hh_inc_asian,med_hh_inc_latino,pct_belowpoverty_total,pct_belowpoverty_white,pct_belowpoverty_black,pct_belowpoverty_asian,pct_belowpoverty_latino,pct_edu_hs,pct_edu_somecollege,pct_edu_associate,pct_edu_ba,pct_edu_grad,pct_edu_baplus,pct_edu_hsplus,lfp_total,lfp_white,lfp_black,lfp_asian,lfp_latino,epratio_total,epratio_white,epratio_black,epratio_asian,epratio_latino,unemp_total,unemp_white,unemp_black,unemp_asian,unemp_latino,med_earnings_total,med_earnings_hs,med_earnings_ba,med_earnings_grad,commuter_total,commuter_white,commuter_black,commuter_asian,commuter_latino,publictrans_total,publictrans_white,publictrans_black,publictrans_asian,publictrans_latino,pct_publictrans_total,pct_publictrans_white,pct_publictrans_black,pct_publictrans_asian,pct_publictrans_latino
01003,"Baldwin County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9220745050174313,0.8302190721649485,NA,0.820019436345967,0.3306169284403938,0.31443298969072164,NA,0.24509232264334305,2209,6849,0.04288209771032514,0.322528836326471,0.027306407531126634,56439,62329,40790,NA,NA,0.10099999999999999,0.087,0.209,NA,NA,0.262,0.21899999999999997,0.10099999999999999,0.205,0.11699999999999999,0.32199999999999995,0.9039999999999999,0.552,0.546,0.635,NA,NA,0.522,0.523,0.5429999999999999,NA,NA,0.055,0.042,0.145,NA,NA,39627,30500,42839,57366,94867,79783.147,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
01015,"Calhoun County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866569362886528,0.8614537862972101,NA,NA,0.21385900003394318,0.15309672929714682,NA,NA,603,4318,0.05460017196904557,0.1396479851783233,0.05862980553813066,48156,55072,33935,NA,NA,0.17300000000000001,0.113,0.26899999999999996,NA,NA,0.345,0.218,0.09,0.115,0.078,0.193,0.8459999999999999,0.5529999999999999,0.557,0.5589999999999999,NA,NA,0.494,0.507,0.501,NA,NA,0.076,0.061,0.07,NA,NA,35441,30086,45331,57117,46169,NA,NA,NA,NA,581,NA,NA,NA,NA,0.012584201520500769,NA,NA,NA,NA
01043,"Cullman County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8148798098894068,NA,NA,NA,0.1494013344301252,NA,NA,NA,NA,NA,NA,NA,0.018043004051106263,50906,51224,NA,NA,NA,0.106,0.10300000000000001,NA,NA,NA,0.305,0.235,0.115,0.10099999999999999,0.055999999999999994,0.15699999999999997,0.812,0.5710000000000001,0.5720000000000001,NA,NA,NA,0.544,0.5489999999999999,NA,NA,NA,0.047,0.039,NA,NA,NA,32905,31475,43046,50848,35840,33689.6,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
01049,"DeKalb County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8344354877636724,NA,NA,0.3341452612931798,0.13414104358739198,NA,NA,0.014393268379096545,NA,NA,NA,NA,0.049236334405144695,44208,47865,NA,NA,26147,0.196,0.12,NA,NA,0.575,0.38,0.184,0.094,0.079,0.049,0.128,0.786,0.611,0.591,NA,NA,NA,0.5760000000000001,0.561,NA,NA,NA,0.047,0.051,NA,NA,NA,31528,31694,40858,46667,32701,NA,NA,NA,NA,337,NA,NA,NA,NA,0.010305495244793737,NA,NA,NA,NA
01051,"Elmore County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9159332321699545,0.867603305785124,NA,NA,0.2676783004552352,0.1652892561983471,NA,NA,1395,4696,0.08159435650617691,0.29706132879046,0.053594686116176085,61854,70250,38482,NA,NA,0.11599999999999999,0.102,0.172,NA,NA,0.34700000000000003,0.2,0.10099999999999999,0.16399999999999998,0.085,0.249,0.897,0.574,0.581,NA,NA,NA,0.5379999999999999,0.55,NA,NA,NA,0.027999999999999997,0.032,NA,NA,NA,37103,30994,44428,68117,36040,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
01055,"Etowah County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8586130681033292,0.7990645098421361,NA,NA,0.18263917668186214,0.0930617813291756,NA,NA,NA,NA,NA,NA,0.05682470726287669,41447,44789,26974,NA,47426,0.19699999999999998,0.166,0.215,NA,0.44799999999999995,0.321,0.255,0.09300000000000001,0.105,0.068,0.173,0.8420000000000001,0.562,0.55,0.579,NA,NA,0.526,0.521,0.502,NA,NA,0.063,0.052000000000000005,0.133,NA,NA,30599,26228,38125,78270,41575,NA,NA,NA,NA,46,NA,NA,NA,NA,0.001106434155141311,NA,NA,NA,NA
01069,"Houston County, Alabama",105882,68466,29624,3632,946,0.6466254887516292,0.27978315483273836,0.0343023365633441,0.008934474226025198,0.9028651986577447,0.7497353377090832,0.7129909365558912,0.5388104838709677,0.2703572066795068,0.11533982638153716,0.3640483383685801,0.13961693548387097,639,2848,0.03877256514281047,0.2243679775280899,0.07009381051784412,50103,59011,28995,NA,34017,0.205,0.14,0.34,0.11599999999999999,0.35100000000000003,0.304,0.226,0.094,0.142,0.085,0.22699999999999998,0.851,0.5529999999999999,0.5489999999999999,0.5429999999999999,NA,NA,0.515,0.52,0.478,NA,NA,0.062,0.045,0.11599999999999999,NA,NA,35563,30033,54427,54674,43461,29379.635999999995,10778.328000000001,NA,NA,64,12.992,51.008,NA,NA,0.0014725846160925887,4.422110607496976e-4,0.004732459431555617,NA,NA
01073,"Jefferson County, Alabama",658573,325182,284113,26873,11464,0.4937675853701868,0.4314069966427412,0.04080489178876146,0.017407333735212346,0.9374636539093645,0.8978634344811426,0.8912408759124087,0.6679718089271731,0.446797751388526,0.22047843730362449,0.6150851581508516,0.14643696162881753,7906,19120,0.04231792447401387,0.4134937238493724,0.0712324317382617,53944,71236,38791,70570,33613,0.163,0.091,0.243,0.1,0.171,0.26899999999999996,0.21,0.086,0.204,0.14300000000000002,0.347,0.9119999999999999,0.613,0.6,0.62,NA,NA,0.583,0.5820000000000001,0.574,NA,NA,0.048,0.028999999999999998,0.073,NA,NA,40400,30479,52963,65627,301108,155672.836,124959.82,NA,NA,2214,436.15799999999996,1777.8419999999999,NA,NA,0.007352843498014002,0.002801760481835122,0.014227309226277693,NA,NA
01077,"Lauderdale County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8561445524735487,0.8756540473991997,NA,NA,0.22542536459822704,0.25577100646352724,NA,NA,723,4765,0.07414380630805857,0.15173137460650576,0.07094760197105338,46632,50799,35082,NA,77106,0.16399999999999998,0.149,0.289,NA,NA,0.342,0.20800000000000002,0.077,0.132,0.09,0.222,0.849,0.5539999999999999,0.5489999999999999,NA,NA,NA,0.529,0.53,NA,NA,NA,0.043,0.033,NA,NA,NA,36531,34040,38671,55773,39947,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
01081,"Lee County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9301439458086368,0.908970468823454,NA,NA,0.42901982539636196,0.29569639728193514,NA,NA,NA,NA,NA,NA,0.06524640019860974,53712,59336,40402,40175,42270,0.158,0.184,0.105,NA,NA,0.22,0.19,0.095,0.21,0.204,0.414,0.919,0.637,0.629,NA,NA,NA,0.613,0.605,NA,NA,NA,0.037000000000000005,0.036000000000000004,NA,NA,NA,40537,33650,42033,58852,80837,55696.69300000001,NA,NA,NA,411,290.988,NA,NA,NA,0.005084305454185583,0.005224511264968639,NA,NA,NA
01083,"Limestone County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8880045689861641,0.8271013754457464,NA,NA,0.2717257134435049,0.16403464085583291,NA,NA,1682,4249,0.06208266974474365,0.39585784890562487,0.012054965646470956,63695,68520,53037,NA,21320,0.14,0.122,0.091,NA,0.45,0.335,0.18899999999999997,0.095,0.18600000000000003,0.07,0.256,0.875,0.522,0.514,NA,NA,NA,0.496,0.49200000000000005,NA,NA,NA,0.046,0.042,NA,NA,NA,41336,29960,56830,61614,39413,NA,NA,NA,NA,251,NA,NA,NA,NA,0.006368457108060792,NA,NA,NA,NA
01089,"Madison County, Alabama",372909,239616,90937,19351,10309,0.642558908473649,0.2438584212234084,0.05189201655095479,0.027644814150369124,0.9549035727742952,0.8839297933488436,0.9763645860537999,0.7184831232208214,0.4654825928590187,0.3536506090050636,0.6482110211543484,0.3426189507930053,6432,13665,0.05314308381556841,0.4706915477497256,0.04521484750894931,67930,78606,40205,111004,38199,0.11800000000000001,0.069,0.223,NA,0.321,0.195,0.203,0.09,0.266,0.174,0.44,0.9279999999999999,0.653,0.625,0.695,NA,NA,0.625,0.601,0.6559999999999999,NA,NA,0.035,0.028999999999999998,0.052000000000000005,NA,NA,45347,32492,55957,85150,186891,119049.56700000001,48217.878,NA,8410.095,357,158.865,198.135,NA,0,0.0019102043437083647,0.001334444164757021,0.004109160506814506,NA,0
01095,"Marshall County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8555583428899083,NA,NA,0.48257372654155495,0.2107941513761468,NA,NA,0.06255585344057193,849,2931,0.045262215084316514,0.2896622313203685,0.04746674214548542,49467,47289,60446,NA,55152,0.161,0.16699999999999998,NA,NA,0.161,0.32799999999999996,0.20199999999999999,0.09,0.15,0.051,0.20099999999999998,0.8209999999999998,0.5660000000000001,0.534,NA,NA,NA,0.5529999999999999,0.52,NA,NA,NA,0.022000000000000002,0.026000000000000002,NA,NA,NA,32180,30702,51977,52097,40989,NA,NA,NA,NA,7,NA,NA,NA,NA,1.707775256776208e-4,NA,NA,NA,NA
01097,"Mobile County, Alabama",413210,233076,148889,12443,7425,0.5640618571670579,0.3603228382662569,0.030113017593959488,0.017969071416471045,0.8831605073804041,0.8877420571715986,0.6840680587780356,0.7007467752885268,0.2569299428421417,0.17306563836029842,0.368522815158546,0.16361167684996605,1819,7680,0.027384267595639913,0.23684895833333333,0.0755389686173419,49639,59537,35429,58705,NA,0.174,0.12300000000000001,0.235,0.17300000000000001,0.43799999999999994,0.361,0.203,0.08199999999999999,0.149,0.08,0.22899999999999998,0.875,0.575,0.563,0.58,NA,NA,0.5429999999999999,0.537,0.532,NA,NA,0.054000000000000006,0.04,0.083,NA,NA,36324,31210,47645,55361,175686,102073.56599999999,59381.867999999995,NA,NA,860,173.72,686.28,NA,NA,0.004895096934303246,0.0017019097775030217,0.011557063176254408,NA,NA
01101,"Montgomery County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9619383951343928,0.857589301508308,0.944552151996898,0.643839541547278,0.4695632011700287,0.2604101560196705,0.6436603334625824,0.2696275071633238,3971,11030,0.07289670213469038,0.3600181323662738,0.07153628015844436,53117,71156,45085,94239,80056,0.146,0.068,0.18899999999999997,0.122,0.253,0.249,0.213,0.08,0.20199999999999999,0.152,0.354,0.8959999999999999,0.637,0.597,0.6579999999999999,NA,NA,0.585,0.5539999999999999,0.601,NA,NA,0.055999999999999994,0.028999999999999998,0.07400000000000001,NA,NA,35966,26676,45522,59526,103612,36264.2,59991.348,NA,NA,447,209.196,188.187,NA,NA,0.004314172103617342,0.005768664412836903,0.0031369023413176183,NA,NA
01103,"Morgan County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8882796123583558,0.8262764632627646,NA,0.4661606578115117,0.2741288695810675,0.0693233706932337,NA,0.07463630613535736,686,3405,0.041291746501418834,0.2014684287812041,0.04590058102001291,54338,57884,34516,NA,54312,0.141,0.096,0.379,NA,0.17300000000000001,0.35200000000000004,0.195,0.078,0.154,0.08,0.23399999999999999,0.859,0.5870000000000001,0.569,0.618,NA,NA,0.5539999999999999,0.544,0.5660000000000001,NA,NA,0.057,0.044000000000000004,0.084,NA,NA,36950,32124,53394,75768,52938,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
01115,"St. Clair County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8641925556858148,0.7827788649706457,NA,NA,0.14428854044548653,0.061869637212102965,NA,NA,712,2530,0.04024753026518827,0.28142292490118576,0.04054342197447379,67487,72218,35048,46084,NA,0.09699999999999999,0.08900000000000001,NA,NA,NA,0.35700000000000004,0.24100000000000002,0.122,0.087,0.049,0.136,0.8560000000000001,0.6,0.59,NA,NA,NA,0.57,0.56,NA,NA,NA,0.05,0.05,NA,NA,NA,41308,37499,58782,67643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
01117,"Shelby County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9559560063423351,0.873201389271735,NA,0.7460475952737561,0.46539819964932594,0.3190363305584652,NA,0.3208520552504576,4196,10629,0.07122992072161426,0.3947690281305861,0.021452027412906912,75614,79181,61999,56546,63929,0.055999999999999994,0.044000000000000004,0.102,NA,0.09,0.201,0.21,0.079,0.292,0.153,0.44499999999999995,0.935,0.659,0.643,0.721,NA,NA,0.634,0.625,0.664,NA,NA,0.033,0.027999999999999997,0.051,NA,NA,51047,36765,62167,64390,108981,84242.313,NA,NA,NA,112,0,NA,NA,NA,0.0010277020765087493,0,NA,NA,NA
01121,"Talladega County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8335693665232311,0.7627971542599341,NA,NA,0.17999346369627975,0.10781421713228063,NA,NA,NA,NA,NA,NA,0.09800013071041108,50147,54575,39042,30049,NA,0.17,0.142,0.214,NA,NA,0.353,0.21,0.087,0.091,0.063,0.154,0.8039999999999999,0.539,0.526,0.5539999999999999,NA,NA,0.488,0.49200000000000005,0.47100000000000003,NA,NA,0.094,0.065,0.15,NA,NA,34399,31129,52733,51920,30637,19883.413000000004,9650.655,NA,NA,138,82.93800000000002,55.062,NA,NA,0.004504357476254202,0.004171215474928776,0.005705519469921989,NA,NA
01125,"Tuscaloosa County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9121033350777867,0.8661497209942749,0.8191440404970087,0.706831119544592,0.37602883105761453,0.2045800420320313,0.30556833870225497,0.19449715370018975,2289,5592,0.04249595330916718,0.4093347639484979,0.0650022219528946,52243,63657,32759,54126,73305,0.163,0.136,0.218,NA,NA,0.307,0.192,0.076,0.191,0.125,0.316,0.891,0.594,0.578,0.615,NA,NA,0.5660000000000001,0.556,0.5920000000000001,NA,NA,0.047,0.038,0.038,NA,NA,37660,30852,51321,54425,93654,57597.21,NA,NA,NA,1575,110.25,NA,NA,NA,0.016817220834134155,0.0019141552168933183,NA,NA,NA
01127,"Walker County, Alabama",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8195944945981944,NA,NA,NA,0.12683143406837355,NA,NA,NA,NA,NA,NA,NA,0.04047230946606767,46283,50516,26297,NA,18677,0.177,0.149,NA,NA,NA,0.353,0.243,0.106,0.08800000000000001,0.034,0.12200000000000001,0.824,0.521,0.529,NA,NA,NA,0.49,0.504,NA,NA,NA,0.06,0.047,NA,NA,NA,38318,32297,60434,65661,24853,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA
02020,"Anchorage Municipality, Alaska",288000,164029,14601,26992,25795,0.5695451388888889,0.05069791666666667,0.09372222222222222,0.08956597222222222,0.974181485790261,0.9092242802127269,0.9697284206884622,0.8860662047729022,0.4508309788931361,0.22877315239317808,0.2881277748947702,0.20162362656588984,5085,10406,0.05463585720961247,0.48866038823755525,0.059183634669860645,82716,93129,68379,87478,73255,0.10099999999999999,0.053,0.18,0.042,0.11900000000000001,0.252,0.242,0.09300000000000001,0.222,0.141,0.363,0.95,0.708,0.696,0.772,0.74,NA,0.634,0.634,0.645,0.7,NA,0.054000000000000006,0.032,0.038,0.043,NA,50012,36048,54890,75795,148924,90992.564,NA,14594.552000000001,13998.856000000002,1434,348.46200000000005,NA,299.70599999999996,106.116,0.00962907254707099,0.003829565677476679,NA,0.020535471044263634,0.007580333707268651
02090,"Fairbanks North Star Borough, Alaska",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9669912344615929,NA,NA,NA,0.3546620741427657,NA,NA,NA,1495,5866,0.09572454308093994,0.2548585066484828,0.07405219934750816,72065,75072,102920,81335,61118,0.059000000000000004,0.046,NA,NA,NA,0.20800000000000002,0.33,0.087,0.16699999999999998,0.166,0.33299999999999996,0.958,0.688,0.696,NA,NA,NA,0.574,0.581,NA,NA,NA,0.035,0.03,NA,NA,NA,55940,44595,42178,70742,49999,36549.269,NA,NA,NA,547,131.827,NA,NA,NA,0.010940218804376088,0.003606830002537123,NA,NA,NA
02170,"Matanuska-Susitna Borough, Alaska",108317,85100,1699,5613,1681,0.7856569144270983,0.01568544180507215,0.0518201205720247,0.015519262904253256,0.9506722631722632,NA,NA,0.8893805309734514,0.2504265629265629,NA,NA,0.2814840027229408,1059,4401,0.062492012779552714,0.24062713019768234,0.033479960899315736,74709,77631,NA,NA,68659,0.099,0.094,NA,NA,0.111,0.33399999999999996,0.256,0.107,0.171,0.073,0.244,0.941,0.599,0.606,NA,NA,NA,0.551,0.557,NA,NA,NA,0.065,0.065,NA,NA,NA,49859,40355,61264,70790,45321,37163.22,NA,NA,NA,356,321.824,NA,NA,NA,0.007855078219809802,0.008659744769156172,NA,NA,NA
04001,"Apache County, Arizona",71887,12935,721,4736,160,0.17993517604017417,0.010029629835714385,0.06588117462128062,0.002225715358827048,0.918542654028436,NA,NA,NA,0.19954581358609794,NA,NA,NA,NA,NA,NA,NA,0.12310633213859021,30480,54879,2499,NA,NA,0.34600000000000003,0.17600000000000002,NA,NA,NA,0.313,0.298,0.08900000000000001,0.061,0.057,0.118,0.818,0.369,NA,NA,NA,NA,0.341,NA,NA,NA,NA,0.075,NA,NA,NA,NA,35292,30949,37844,55496,18653,NA,NA,NA,NA,181,NA,NA,NA,NA,0.009703532943762397,NA,NA,NA,NA
04003,"Cochise County, Arizona",125922,68968,4713,44988,2614,0.5477041343053637,0.03742793157669033,0.35726878543860485,0.020758882482806818,0.9412536739560419,0.9739875849837423,NA,0.7645479962721342,0.295228940606688,0.37984037836240025,NA,0.152022367194781,2205,5889,0.06659278776022526,0.3744268976057056,0.07056288715324535,48484,52329,NA,34953,43014,0.163,0.10400000000000001,NA,NA,0.252,0.268,0.252,0.11599999999999999,0.151,0.099,0.25,0.886,0.501,0.485,NA,NA,0.536,0.435,0.428,NA,NA,0.47200000000000003,0.049,0.031,NA,NA,0.073,35373,24627,49681,80634,47946,27473.057999999997,NA,NA,16109.856000000002,134,134,NA,NA,0,0.0027948108288491217,0.0048775058095098115,NA,NA,0
04005,"Coconino County, Arizona",143476,77608,1287,20542,2730,0.5409127658981293,0.008970141347681843,0.14317377122306169,0.019027572555688755,0.9816855753646677,NA,NA,0.9262416972340637,0.5445705024311183,NA,NA,0.308416774065629,2924,8068,0.09527408422096785,0.3624194348041646,0.06517257567407589,58085,73225,43803,NA,61344,0.158,0.114,NA,NA,0.14300000000000002,0.204,0.251,0.084,0.22,0.17600000000000002,0.396,0.9349999999999999,0.63,0.643,NA,NA,0.677,0.5770000000000001,0.604,NA,NA,0.62,0.085,0.06,NA,NA,0.085,38699,32312,42903,60201,66823,40227.446,NA,NA,9087.928,1486,569.1379999999999,NA,NA,750.43,0.022237852236505394,0.014148002336514226,NA,NA,0.08257437778996488
04013,"Maricopa County, Arizona",4485414,2437462,248228,1408855,187233,0.5434196263711666,0.05534115691438962,0.31409698190624097,0.04174263512799487,0.952234470857858,0.9013497067583187,0.9003711334180803,0.6988136906165233,0.40147835246408314,0.28654512986417313,0.6259808004208127,0.1402806312129683,57547,143263,0.04748405409741087,0.401687804946148,0.05774444972520075,68649,75830,53989,92697,56249,0.121,0.08,0.191,0.106,0.182,0.223,0.23600000000000002,0.08800000000000001,0.213,0.12300000000000001,0.336,0.883,0.6459999999999999,0.615,0.7090000000000001,0.6579999999999999,0.6940000000000001,0.616,0.59,0.653,0.644,0.659,0.044000000000000004,0.038,0.07400000000000001,0.017,0.047,41740,31955,55942,73588,2166639,1208984.562,129998.34,101832.03300000001,649991.7,42488,15975.488000000001,7775.304,2124.4,13511.184000000001,0.01961009655969453,0.013213971875349721,0.059810794507068325,0.020861804850738862,0.020786702353276208
04015,"Mohave County, Arizona",212181,162524,1441,35919,1923,0.7659686776855609,0.00679137151771365,0.16928471446547994,0.00906301695250753,0.8904343232330856,NA,NA,0.7135125132997178,0.145700162258028,NA,NA,0.056668362862561876,1643,11023,0.06753833994032266,0.14905198221899665,0.053976617816565126,50179,50760,54032,97901,49860,0.157,0.132,NA,NA,0.21,0.33799999999999997,0.307,0.08900000000000001,0.086,0.049,0.135,0.869,0.445,0.41200000000000003,NA,NA,NA,0.42100000000000004,0.391,NA,NA,NA,0.051,0.052000000000000005,NA,NA,NA,31097,30906,47912,52108,74415,54620.61,NA,NA,14734.17,898,424.75399999999996,NA,NA,372.67,0.012067459517570382,0.007776441896199987,NA,NA,0.0252929075747056
04017,"Navajo County, Arizona",110924,45998,943,12742,128,0.4146803216616783,0.008501316216508601,0.1148714435108723,0.001153943240416862,0.9426188879493833,NA,NA,0.6902173913043478,0.2138087879406362,NA,NA,0.008769762845849802,NA,NA,NA,NA,0.08845399153155013,38897,48604,31397,NA,28369,0.256,0.10800000000000001,NA,NA,0.264,0.285,0.331,0.08800000000000001,0.071,0.061,0.132,0.836,0.457,0.474,NA,NA,NA,0.41100000000000003,0.452,NA,NA,NA,0.099,0.047,NA,NA,NA,30478,23258,42582,60719,34268,17134,NA,NA,NA,774,493.038,NA,NA,NA,0.022586669779386018,0.028775417298937785,NA,NA,NA
04019,"Pima County, Arizona",1047279,535435,35055,395446,28844,0.5112629967754534,0.03347245576393683,0.37759374531524076,0.0275418489246896,0.9555503508356795,0.8420707464032463,0.8748262141042236,0.7513188842969716,0.4142541180333885,0.2383899659794237,0.5408217076561675,0.1650609720985653,13820,38412,0.05406721664750038,0.3597834010205144,0.07517714252297736,56169,61907,41122,56257,47876,0.138,0.09699999999999999,0.209,0.135,0.168,0.22,0.253,0.08199999999999999,0.18899999999999997,0.13699999999999998,0.32599999999999996,0.8809999999999999,0.585,0.529,0.63,NA,0.6679999999999999,0.545,0.495,0.569,NA,0.618,0.055,0.044000000000000004,0.084,NA,0.067,35198,29299,47053,62202,462246,233434.23,17103.102000000003,14329.626,178426.956,7551,2929.788,400.203,400.203,2741.013,0.016335457743279554,0.012550807137410825,0.023399439470103138,0.0279283632385102,0.015362101452876883
04021,"Pinal County, Arizona",462789,259125,20529,142276,5945,0.5599203956878837,0.04435930845374458,0.3074316805282753,0.012846027023114206,0.9284734634866092,0.9458461538461539,0.7608356110894182,0.7215291798865494,0.2387320700906584,0.1472136752136752,0.31296368606013275,0.09738246322468994,6626,35058,0.10819769272077477,0.1890010839180786,0.03189429839713714,62057,62997,51818,57134,63040,0.11900000000000001,0.084,0.175,NA,0.159,0.3,0.287,0.086,0.14,0.054000000000000006,0.194,0.867,0.511,0.461,NA,NA,0.608,0.483,0.436,NA,NA,0.5820000000000001,0.052000000000000005,0.051,NA,NA,0.044000000000000004,39148,36561,45664,52243,175068,93486.31199999999,NA,NA,59172.984,437,287.983,NA,NA,54.188,0.0024961729156670553,0.0030804830551022276,NA,NA,9.157557442092156e-4
04025,"Yavapai County, Arizona",235099,188004,1929,34642,2467,0.7996801347517429,0.008205054041063552,0.147350690560147,0.010493451694817928,0.9434653728651952,NA,NA,0.7508939213349225,0.2962878881242257,NA,NA,0.14121366015442816,2775,9695,0.053286504965895536,0.28623001547189275,0.053189212328767124,53816,54252,44180,67792,58206,0.12,0.114,NA,NA,0.134,0.26,0.29,0.083,0.156,0.129,0.28500000000000003,0.918,0.484,0.46,NA,NA,0.606,0.46299999999999997,0.44,NA,NA,0.5770000000000001,0.044000000000000004,0.042,NA,NA,0.047,31322,27459,39668,60438,90859,71687.751,NA,NA,NA,152,122.056,NA,NA,NA,0.0016729217799007253,0.0017026060700383806,NA,NA,NA
04027,"Yuma County, Arizona",213787,64294,2825,138130,2388,0.3007385856015567,0.01321408691828783,0.646110380893132,0.011169996304733216,0.9159520721627533,NA,NA,0.6246653601301413,0.2060161437060839,NA,NA,0.09608167134201796,1782,10765,0.07852677496772123,0.16553646075243847,0.05702169039193971,46419,48007,35531,69375,44999,0.214,0.172,NA,NA,0.23399999999999999,0.26,0.255,0.085,0.091,0.051,0.142,0.742,0.5529999999999999,0.36700000000000005,NA,NA,0.66,0.45,0.301,NA,NA,0.532,0.14800000000000002,0.094,NA,NA,0.172,30075,27129,41924,70396,77554,18845.622,NA,NA,53744.922,422,64.988,NA,NA,262.062,0.005441369884209712,0.0034484401735320807,NA,NA,0.004876032753382729
05007,"Benton County, Arkansas",279141,202658,4277,47630,10728,0.7260058536725168,0.015322005724705436,0.1706306132026467,0.03843219018345567,0.9340184341561606,0.9430565760470242,0.9638783269961977,0.6657832389671927,0.36585796517992725,0.559147685525349,0.7836501901140684,0.11564871702204553,3617,9861,0.053825537791411714,0.36679849913801843,0.030203773734726897,69130,69997,NA,101986,56887,0.091,0.07,NA,0.017,0.19399999999999998,0.29,0.187,0.068,0.225,0.125,0.35,0.8949999999999999,0.6459999999999999,0.628,NA,NA,0.7090000000000001,0.632,0.615,NA,NA,0.691,0.021,0.02,NA,NA,0.026000000000000002,41914,34203,56930,80000,134011,98498.085,NA,NA,NA,222,222,NA,NA,NA,0.0016565804299647044,0.0022538509251220466,NA,NA,NA
05031,"Craighead County, Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9276594268267295,0.9304879570697616,NA,NA,0.26609881340642566,0.1860726319730438,NA,NA,1389,5031,0.07005695347639007,0.2760882528324389,0.052814605520539015,45610,53738,29681,173420,NA,0.177,0.11900000000000001,0.35,NA,NA,0.32899999999999996,0.221,0.08900000000000001,0.156,0.098,0.254,0.8929999999999999,0.613,0.585,NA,NA,NA,0.574,0.5670000000000001,NA,NA,NA,0.061,0.031,NA,NA,NA,36222,30203,50157,63538,49084,37500.176,NA,NA,NA,30,30,NA,NA,NA,6.111971314481298e-4,7.999962453509551e-4,NA,NA,NA
05045,"Faulkner County, Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9414711108387966,0.9172129157562515,NA,NA,0.29863366215305437,0.2823500849720806,NA,NA,NA,NA,NA,NA,0.0357255903268691,57642,61455,36689,NA,62969,0.163,0.142,0.23600000000000002,NA,0.266,0.325,0.226,0.09300000000000001,0.209,0.085,0.294,0.938,0.629,0.612,NA,NA,NA,0.61,0.59,NA,NA,NA,0.022000000000000002,0.025,NA,NA,NA,40734,34563,51552,56370,61248,48569.664,NA,NA,NA,4,4,NA,NA,NA,6.530825496342738e-5,8.235593311907614e-5,NA,NA,NA
05051,"Garland County, Arkansas",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9293433619481711,0.9177048605018424,NA,0.674055829228243,0.3100710270740389,0.11475697490787858,NA,0.11330049261083744,986,4403,0.06067663474126645,0.22393822393822393,0.09235081331001604,45265,46392,30172,NA,45536,0.174,0.129,0.5920000000000001,NA,NA,0.28800000000000003,0.255,0.083,0.184,0.10099999999999999,0.285,0.911,0.539,0.535,NA,NA,NA,0.519,0.511,NA,NA,NA,0.037000000000000005,0.044000000000000004,NA,NA,NA,27470,20936,47057,60269,42518,35077.35,NA,NA,NA,125,125,NA,NA,NA,0.00293993132320429,0.003563553119035503,NA,NA,NA
