cbsa_code,year,cbsa_2013_name,cbsa_exports_nominal,cbsa_exports_real,cbsa_pct_exports_gdp
10100,2017,"Aberdeen, SD",366.729705810547,366.729705810547,0.142189592123032
10140,2017,"Aberdeen, WA",173.506317138672,173.506317138672,0.0588544048368931
10180,2017,"Abilene, TX",681.149475097656,681.149475097656,0.0862085819244385
10220,2017,"Ada, OK",144.410034179688,144.410034179688,0.0788402035832405
10300,2017,"Adrian, MI",682.710388183594,682.710388183594,0.207430675625801
10420,2017,"Akron, OH",4286.1201171875,4286.1201171875,0.110656268894672
10460,2017,"Alamogordo, NM",94.7985076904297,94.7985076904297,0.0402707308530807
10500,2017,"Albany, GA",538.395080566406,538.395080566406,0.0759830102324486
10540,2017,"Albany, OR",886.293151855469,886.293151855469,0.189561545848846
10580,2017,"Albany-Schenectady-Troy, NY",5345.23291015625,5345.23291015625,0.0787946358323097
10620,2017,"Albemarle, NC",253.392501831055,253.392501831055,0.115496553480625
10660,2017,"Albert Lea, MN",193.091125488281,193.091125488281,0.138352110981941
10700,2017,"Albertville, AL",624.389282226562,624.389282226562,0.169007837772369
10740,2017,"Albuquerque, NM",2678.55346679688,2678.55346679688,0.060431931167841
10780,2017,"Alexandria, LA",675.062683105469,675.062683105469,0.101224884390831
10820,2017,"Alexandria, MN",276.140655517578,276.140655517578,0.132712081074715
10860,2017,"Alice, TX",217.645874023438,217.645874023438,0.0885394364595413
10900,2017,"Allentown-Bethlehem-Easton, PA-NJ",3866.91064453125,3866.91064453125,0.0896073654294014
10940,2017,"Alma, MI",260.926788330078,260.926788330078,0.157942175865173
10980,2017,"Alpena, MI",153.941390991211,153.941390991211,0.117585219442844
11020,2017,"Altoona, PA",801.645446777344,801.645446777344,0.110341362655163
11060,2017,"Altus, OK",61.7803153991699,61.7803153991699,0.0590464621782303
11100,2017,"Amarillo, TX",1480.03601074219,1480.03601074219,0.101286306977272
11140,2017,"Americus, GA",156.154647827148,156.154647827148,0.110705576837063
11180,2017,"Ames, IA",869.707580566406,869.707580566406,0.146638587117195
11220,2017,"Amsterdam, NY",201.923461914062,201.923461914062,0.0888200327754021
11260,2017,"Anchorage, AK",1285.34436035156,1285.34436035156,0.0517956949770451
11380,2017,"Andrews, TX",173.230621337891,173.230621337891,0.118847295641899
11420,2017,"Angola, IN",411.142517089844,411.142517089844,0.240283876657486
11460,2017,"Ann Arbor, MI",2146.89306640625,2146.89306640625,0.0857550501823425
11500,2017,"Anniston-Oxford-Jacksonville, AL",543.690246582031,543.690246582031,0.113049060106277
11540,2017,"Appleton, WI",1642.82104492188,1642.82104492188,0.120577201247215
11580,2017,"Arcadia, FL",78.9912414550781,78.9912414550781,0.075607068836689
11620,2017,"Ardmore, OK",455.378143310547,455.378143310547,0.128343150019646
11660,2017,"Arkadelphia, AR",93.3432083129883,93.3432083129883,0.108898237347603
11680,2017,"Arkansas City-Winfield, KS",334.815460205078,334.815460205078,0.203158557415009
11700,2017,"Asheville, NC",2615.16552734375,2615.16552734375,0.127434641122818
11740,2017,"Ashland, OH",331.408325195312,331.408325195312,0.155704811215401
11780,2017,"Ashtabula, OH",686.729614257812,686.729614257812,0.194348275661469
11820,2017,"Astoria, OR",245.625793457031,245.625793457031,0.109582461416721
11860,2017,"Atchison, KS",101.878799438477,101.878799438477,0.166229605674744
11900,2017,"Athens, OH",149.80827331543,149.80827331543,0.0677883923053741
11940,2017,"Athens, TN",571.222717285156,571.222717285156,0.273001432418823
11980,2017,"Athens, TX",247.677124023438,247.677124023438,0.113254375755787
12020,2017,"Athens-Clarke County, GA",835.301330566406,835.301330566406,0.0807236954569817
12060,2017,"Atlanta-Sandy Springs-Roswell, GA",28602.140625,28602.140625,0.0801945328712463
12100,2017,"Atlantic City-Hammonton, NJ",365.516815185547,365.516815185547,0.0232959408313036
12140,2017,"Auburn, IN",603.360534667969,603.360534667969,0.227446332573891
12180,2017,"Auburn, NY",396.098724365234,396.098724365234,0.121095560491085
12220,2017,"Auburn-Opelika, AL",756.638977050781,756.638977050781,0.123074151575565
12260,2017,"Augusta-Richmond County, GA-SC",2467.0947265625,2467.0947265625,0.094960942864418
12300,2017,"Augusta-Waterville, ME",238.158355712891,238.158355712891,0.0410036705434322
12380,2017,"Austin, MN",265.923828125,265.923828125,0.143132939934731
12420,2017,"Austin-Round Rock, TX",10931.296875,10931.296875,0.0823695808649063
12460,2017,"Bainbridge, GA",106.2333984375,106.2333984375,0.103419363498688
12540,2017,"Bakersfield, CA",3924.0986328125,3924.0986328125,0.0891062766313553
12580,2017,"Baltimore-Columbia-Towson, MD",11746.6396484375,11746.6396484375,0.0602096989750862
12620,2017,"Bangor, ME",358.644958496094,358.644958496094,0.0522639229893684
12660,2017,"Baraboo, WI",433.871215820312,433.871215820312,0.0951749607920647
12680,2017,"Bardstown, KY",333.435668945312,333.435668945312,0.184086382389069
12700,2017,"Barnstable Town, MA",468.998901367188,468.998901367188,0.0368189364671707
12740,2017,"Barre, VT",160.603134155273,160.603134155273,0.0443318299949169
12780,2017,"Bartlesville, OK",685.300048828125,685.300048828125,0.145246684551239
12820,2017,"Bastrop, LA",83.9550323486328,83.9550323486328,0.11916121840477
12860,2017,"Batavia, NY",252.831665039062,252.831665039062,0.0840779542922974
12900,2017,"Batesville, AR",214.90544128418,214.90544128418,0.144453853368759
12940,2017,"Baton Rouge, LA",12048.4921875,12048.4921875,0.228071019053459
12980,2017,"Battle Creek, MI",1533.73547363281,1533.73547363281,0.226864144206047
13020,2017,"Bay City, MI",434.504119873047,434.504119873047,0.117866151034832
13060,2017,"Bay City, TX",167.171661376953,167.171661376953,0.0734355673193932
13100,2017,"Beatrice, NE",256.105621337891,256.105621337891,0.220292657613754
13140,2017,"Beaumont-Port Arthur, TX",12872.7548828125,12872.7548828125,0.419723868370056
13180,2017,"Beaver Dam, WI",641.011779785156,641.011779785156,0.164357349276543
13220,2017,"Beckley, WV",485.481353759766,485.481353759766,0.110403418540955
13260,2017,"Bedford, IN",256.427947998047,256.427947998047,0.197743579745293
13300,2017,"Beeville, TX",122.249015808105,122.249015808105,0.10400365293026
13340,2017,"Bellefontaine, OH",672.469970703125,672.469970703125,0.289841532707214
13380,2017,"Bellingham, WA",1277.83532714844,1277.83532714844,0.0979268923401833
13420,2017,"Bemidji, MN",117.038230895996,117.038230895996,0.0590472929179668
13460,2017,"Bend-Redmond, OR",622.17578125,622.17578125,0.0673824399709702
13500,2017,"Bennettsville, SC",201.831970214844,201.831970214844,0.238093629479408
13540,2017,"Bennington, VT",163.487670898438,163.487670898438,0.093541793525219
13620,2017,"Berlin, NH-VT",59.1235160827637,59.1235160827637,0.0417916737496853
13660,2017,"Big Rapids, MI",199.171005249023,199.171005249023,0.146329835057259
13700,2017,"Big Spring, TX",413.165252685547,413.165252685547,0.182508796453476
13720,2017,"Big Stone Gap, VA",219.460845947266,219.460845947266,0.0870020166039467
13740,2017,"Billings, MT",422.896636962891,422.896636962891,0.044151533395052
13780,2017,"Binghamton, NY",1132.12133789062,1132.12133789062,0.0801755040884018
13820,2017,"Birmingham-Hoover, AL",4357.2275390625,4357.2275390625,0.0744126364588737
13900,2017,"Bismarck, ND",370.804595947266,370.804595947266,0.049922801554203
13940,2017,"Blackfoot, ID",207.613235473633,207.613235473633,0.138974919915199
13980,2017,"Blacksburg-Christiansburg-Radford, VA",1225.82653808594,1225.82653808594,0.131244540214539
14010,2017,"Bloomington, IL",819.569641113281,819.569641113281,0.0539018921554089
14020,2017,"Bloomington, IN",1481.40905761719,1481.40905761719,0.164750009775162
14100,2017,"Bloomsburg-Berwick, PA",442.39013671875,442.39013671875,0.0936332866549492
14140,2017,"Bluefield, WV-VA",301.348907470703,301.348907470703,0.0766529738903046
14180,2017,"Blytheville, AR",484.954833984375,484.954833984375,0.249373853206635
14220,2017,"Bogalusa, LA",197.880157470703,197.880157470703,0.182413324713707
14260,2017,"Boise City, ID",2406.71557617188,2406.71557617188,0.0755662992596626
14340,2017,"Boone, IA",135.499282836914,135.499282836914,0.118881955742836
14380,2017,"Boone, NC",110.010467529297,110.010467529297,0.0362256653606892
14420,2017,"Borger, TX",962.980651855469,962.980651855469,0.365028083324432
14460,2017,"Boston-Cambridge-Newton, MA-NH",42777.5390625,42777.5390625,0.101887919008732
14500,2017,"Boulder, CO",2486.08740234375,2486.08740234375,0.104521177709103
14540,2017,"Bowling Green, KY",1310.25988769531,1310.25988769531,0.162472546100616
